U,sigma_U,TI
3.69271,0.359872,0.09745471483002999
3.82624,0.395099,0.10326038094839843
4.06562,0.527104,0.12964910640935454
4.53654,0.532076,0.11728674275990073
4.47239,0.318689,0.07125697893072831
4.83065,0.441343,0.09136306708206969
5.13062,0.411233,0.08015269109776206
5.03076,0.534829,0.10631176999101527
5.22911,0.496505,0.09495019228893635
4.68763,0.471265,0.10053374519746651
5.33317,0.550586,0.10323803666487287
5.36417,0.433946,0.08089713786102977
5.28884,0.500675,0.09466631624325939
5.14243,0.465329,0.0904881544328265
5.30181,0.442177,0.08340114036527148
5.64065,0.354257,0.06280428674000336
5.72819,0.423684,0.0739647253320857
6.19572,0.396659,0.06402145351952639
6.04494,0.571478,0.09453824190149117
6.19217,0.453546,0.0732450820956143
6.50893,0.444847,0.06834410571322783
6.58706,0.438351,0.06654729120427019
6.57071,0.58307,0.0887377467579607
6.56449,0.627379,0.09557162856520461
6.57817,0.414827,0.06306115530611096
7.09298,0.442935,0.062446954594542775
6.66888,0.445024,0.0667314451602068
6.53035,0.51472,0.07881966510217675
6.75716,0.576859,0.0853700371161849
6.97416,0.534384,0.07662342131525517
7.28691,0.437316,0.06001391536330214
6.82878,0.710347,0.10402253403975527
6.50763,0.578966,0.08896725843356183
6.20515,0.495313,0.07982288905183597
6.28221,0.423394,0.06739570947166681
6.25159,0.700383,0.11203277886105774
6.78337,0.498421,0.0734769001248642
6.87304,0.290536,0.042271833133518795
6.6856,0.200918,0.030052351322244826
6.18473,0.295631,0.04780014648982251
5.83664,0.469861,0.08050196688505715
6.23769,0.371142,0.05949991102475436
6.30731,0.324168,0.05139560287983308
6.78324,0.374445,0.055201496629929056
6.85532,0.307739,0.04489053756790347
6.30428,0.402288,0.06381188652788264
5.95366,0.364538,0.06122922706368855
5.82958,0.365068,0.06262337938582196
5.44225,0.698056,0.12826606642473243
5.67661,0.419641,0.07392457822538451
5.70385,0.584919,0.10254810347396932
6.41362,0.343999,0.05363570027535152
6.14974,0.276332,0.04493393216623792
5.97593,0.212742,0.03559981458952832
6.2849,0.37468,0.05961590478766567
6.32351,0.20099,0.031784562687494765
6.45683,0.267909,0.041492342217465845
6.26766,0.158574,0.025300351327289607
6.47442,0.137913,0.02130121308163511
6.5103,0.152734,0.02346036280970155
6.54297,0.195129,0.02982269519805226
6.92236,0.285628,0.041261650650934074
7.061,0.264621,0.03747641977057074
7.33891,0.26019,0.035453493774961126
7.81352,0.335813,0.04297845273321115
7.3932,0.284159,0.03843518368230266
7.47191,0.200253,0.026800777846628234
7.27469,0.287952,0.0395827176140839
7.74684,0.499674,0.06450036401939371
8.46259,0.211225,0.02495985271648514
8.5141,0.182342,0.021416473849261815
8.16928,0.177331,0.0217070537428023
8.38827,0.263723,0.031439498251725324
8.97924,0.17478,0.01946489903377123
9.08764,0.201071,0.02212576642560665
8.70463,0.428535,0.049230696767122786
8.74247,0.298201,0.03410946791924936
9.00417,0.252477,0.028040008129566633
9.11787,0.282117,0.030941107956134493
8.78346,0.361318,0.04113618095830117
8.53725,0.309707,0.036277138422794224
8.05291,0.503962,0.06258135257937814
7.97006,0.328927,0.041270329207057414
8.38533,0.285754,0.03407784786048969
8.48261,0.23047,0.0271697036643203
8.50825,0.238411,0.028021155936884787
8.28918,0.208752,0.025183673173944827
8.30705,0.214365,0.025805189567897145
8.59494,0.224979,0.026175749917974996
8.92526,0.190575,0.021352319148125656
9.16881,0.391414,0.04268972745645291
9.60836,0.270824,0.028186287774396464
10.3304,0.186659,0.018068903430651283
10.206,0.126336,0.012378600823045269
10.3244,0.203629,0.019723083181589243
10.5742,0.137671,0.01301951920712678
10.9478,0.115883,0.010585049050950875
11.1824,0.135582,0.012124588639290316
11.3577,0.113258,0.009971913327522298
11.5575,0.105835,0.009157257192299373
11.9744,0.214051,0.017875718198824157
12.4023,0.131085,0.010569410512566218
12.4776,0.202934,0.01626386484580368
12.9079,0.156089,0.012092516985721924
13.5632,0.120824,0.008908222248436947
13.5014,0.133456,0.009884604559527159
13.5307,0.0797136,0.005891313827074726
13.2732,0.13606,0.010250730795889462
13.3146,0.134714,0.010117765460471963
13.1817,0.142228,0.010789807081029003
12.7271,0.438098,0.034422452876146176
12.2132,0.453246,0.037111158418760025
11.9791,0.285014,0.023792605454499918
12.1968,0.192595,0.015790617211071757
11.9482,0.212689,0.017800923988550574
11.7305,0.228349,0.0194662631601381
11.2709,0.321359,0.028512274973604593
11.2135,0.224358,0.020007847683595665
11.263,0.255058,0.022645653911036137
11.0354,0.168457,0.015265146709679758
10.748,0.139275,0.0129582247860067
11.3666,0.292558,0.025738391427515703
11.2724,0.205079,0.01819302011993897
11.6442,0.227806,0.019563903059033685
11.7859,0.162086,0.013752534808542412
11.723,0.100411,0.008565298984901475
11.6255,0.0917822,0.007894903445013117
11.6729,0.113083,0.00968765259704101
11.4676,0.165536,0.01443510411943214
11.7187,0.222756,0.019008593103330574
11.9227,0.234183,0.01964177577226635
12.0358,0.15546,0.012916465876800877
12.3503,0.113718,0.0092077115535655
12.3428,0.141526,0.011466279936481189
12.0919,0.153365,0.012683283851173099
12.2656,0.116854,0.009526969736498827
11.5092,0.313188,0.027211969554790952
11.1606,0.138926,0.012447897066465959
11.4995,0.127521,0.011089264750641332
11.2378,0.197177,0.017545871967822882
10.4413,0.196595,0.018828594140576364
10.3312,0.139939,0.013545280315936194
10.3063,0.169078,0.016405305492756858
10.5139,0.134018,0.012746744785474468
10.0751,0.243094,0.024128197238737083
9.61813,0.242127,0.025174020313720024
8.99166,0.166944,0.01856653832551498
8.89662,0.178501,0.020063911912614002
8.68692,0.240731,0.027711893283235024
8.15673,0.234837,0.028790581519800216
7.8895,0.25561,0.032398757842702325
7.95031,0.220222,0.027699800385142213
7.50072,0.186854,0.02491147516505082
7.47536,0.362709,0.048520606365445945
7.19477,0.243039,0.033779954049955735
6.96306,0.235877,0.03387548003320379
7.21398,0.155686,0.021581152151794153
7.28096,0.190355,0.026144217246077437
7.51786,0.152253,0.02025217282577755
7.49431,0.212336,0.02833296194045883
7.53738,0.182888,0.024264134221705685
6.97187,0.386989,0.05550720251525058
7.30304,0.273455,0.037443995924984666
7.05003,0.163169,0.023144440520111265
7.324,0.271985,0.03713612779901693
7.15593,0.443565,0.061985653856312176
6.48032,0.532172,0.08212125327144339
4.98332,0.489929,0.09831377475257459
5.44457,0.490164,0.09002804629199368
5.56874,0.244447,0.04389628533564145
5.32537,0.162906,0.03059055051573881
5.6415,0.473308,0.0838975449791722
5.08553,0.273953,0.05386911492017547
2.93428,0.679071,0.23142678953610424
2.72204,0.361107,0.13266043114722784
1.68049,0.306922,0.18263839713416918
1.87343,0.399234,0.21310323844499127
1.38248,0.560587,0.40549375036166885
0.813587,0.4086,0.5022204140429973
0.988864,0.372544,0.3767393696200893
1.45597,0.497059,0.3413937100352342
1.2723,0.407229,0.3200730959679321
1.48778,0.398001,0.26751334202637483
2.06596,0.614595,0.2974863985749966
2.43542,0.734141,0.30144328288344513
3.14112,0.498565,0.15872204818663407
3.6001,0.282996,0.07860781644954308
3.72476,0.55318,0.14851426669100828
3.51652,0.680982,0.19365224710793624
2.91444,0.842597,0.2891111156860323
2.99137,0.378748,0.126613558336147
3.48473,0.675517,0.19385059961603915
3.30251,0.697375,0.21116514408737597
3.7946,0.767756,0.20232857218152112
3.17674,0.672287,0.21162795822132122
2.5245,0.674618,0.2672283620518915
2.73326,0.729033,0.2667265463219745
3.93104,0.405487,0.10315005698237617
3.14237,0.687118,0.21866234720927197
1.75769,0.482501,0.2745085879762643
2.16253,0.245928,0.11372235298469849
1.60319,0.585231,0.3650415733631073
1.80446,0.693046,0.38407390576682227
1.90362,0.349933,0.18382502810434856
1.57605,0.51944,0.3295834523016402
1.79307,0.610154,0.34028453992314855
1.53414,0.561947,0.36629447116951513
1.56748,0.79081,0.5045104243754306
1.17607,0.542194,0.46102187794944177
1.30952,0.388285,0.2965094080273688
1.55228,0.604723,0.3895708248511866
0.769286,0.349095,0.45379091781210107
1.95568,1.07224,0.548269655567373
1.70059,0.840828,0.4944331085093997
2.94989,0.601718,0.2039798094166223
2.89204,0.663206,0.22932117121478263
3.82842,0.352139,0.09198024250212881
3.54249,0.416311,0.11751931550971209
2.48716,0.44315,0.17817510735135658
2.75919,0.442616,0.1604151943142734
3.78726,0.314589,0.08306506550910157
3.09634,0.265195,0.08564789396513303
3.18907,0.320572,0.10052209578341022
3.02626,0.213863,0.07066907668210927
2.56405,0.196161,0.07650435833934596
2.83577,0.178692,0.06301357303307391
2.8513,0.170526,0.059806404096377094
3.49693,0.19165,0.05480521485989139
3.85047,0.0795726,0.02066568496832854
3.70338,0.110826,0.029925635500542745
3.53112,0.252694,0.07156199732662724
3.26806,0.162066,0.049590888784171644
3.5972,0.170213,0.04731819192705438
3.09067,0.200122,0.06475036157208632
3.07924,0.0976375,0.03170831114171029
3.21408,0.329326,0.1024635354440462
3.50842,0.200175,0.05705559767644695
4.50375,0.468791,0.10408903691368304
4.94274,0.225371,0.04559636962494487
5.24869,0.252465,0.04810057366695309
5.54514,0.234373,0.042266381011119646
5.77089,0.223591,0.03874463037763673
6.18864,0.306471,0.049521542697587836
6.40398,0.180233,0.0281439042595386
6.61157,0.193224,0.029225131095942415
6.73093,0.186083,0.027645956799431878
6.95777,0.37568,0.05399431139574893
7.40312,0.865932,0.11696852138017484
6.77423,0.619158,0.09139902247192669
7.04803,0.30312,0.04300776245277049
7.07947,0.204385,0.02887009903283721
6.86674,0.138404,0.020155707074972985
6.7183,0.0829132,0.012341395888840928
6.87307,0.17972,0.026148431486948332
7.85601,0.236815,0.030144437188852864
8.0579,0.155225,0.019263703942714604
8.34292,0.16906,0.020263888422758457
8.45392,0.178157,0.02107389234816511
8.83254,0.20393,0.02308848870200418
8.76692,0.216416,0.024685522395550545
8.41418,0.253736,0.030155760870340307
8.33962,0.199461,0.023917276806377268
8.21637,0.234011,0.02848106889051978
7.96159,0.21495,0.026998375952542144
8.09185,0.0786792,0.009723264766400761
8.00606,0.136876,0.017096549363856878
7.66601,0.0971497,0.012672785451623467
7.97836,0.173261,0.021716367774830915
7.67083,0.141646,0.01846553762761005
7.12204,0.232661,0.03266774688151148
7.12438,0.237858,0.03338648415721789
7.54656,0.208434,0.027619736674723318
7.50693,0.203848,0.027154642443715342
7.24644,0.301232,0.041569653512621374
7.68762,0.224214,0.029165593512686633
8.1353,0.424836,0.052221307142944935
8.82743,0.470531,0.05330328306200106
7.07416,0.841382,0.11893737206961674
8.01208,0.188181,0.023487159389322124
7.28367,0.438239,0.060167333226244464
6.71063,0.330798,0.04929462658498531
6.93112,0.211254,0.030479056775816894
6.98232,0.181214,0.02595326481742458
6.857,0.234293,0.03416844100918769
7.43858,0.111999,0.015056502719605087
7.55718,0.0850841,0.011258710259647116
6.40492,0.719249,0.11229632844750599
5.59058,0.125975,0.022533440179730906
5.85149,0.184577,0.03154358975235367
5.97951,0.145057,0.024259011189880105
6.57022,0.272261,0.04143864284605386
6.42982,0.198837,0.03092419383435306
6.38775,0.326634,0.05113443700833627
6.60251,0.452044,0.06846547752294203
5.93207,0.245888,0.04145062347544786
5.84807,0.287428,0.04914920649034639
6.84106,0.330462,0.048305671928034546
7.27341,0.162496,0.022341102728981318
6.80004,0.269129,0.03957756130846289
6.81841,0.148602,0.021794230619748594
7.03742,0.129097,0.01834436483825038
7.44238,0.215678,0.02897970810412798
7.90563,0.119312,0.0150920293512345
8.34972,0.32691,0.03915221109210848
9.59251,0.155889,0.016251116756719565
9.91875,0.0802794,0.008093701323251419
10.1592,0.154442,0.015202181274116072
10.6052,0.151284,0.014265077509146457
10.8328,0.206148,0.019029983014548408
11.3015,0.0813876,0.007201486528336946
11.3701,0.120691,0.010614770318642755
11.6032,0.188426,0.01623914092664093
12.1166,0.171641,0.014165772576465344
12.0988,0.262181,0.0216700003306113
12.2012,0.244171,0.020012047995279152
11.1845,0.565616,0.05057141579864992
10.6542,0.498749,0.046812430778472344
10.0962,0.59514,0.058946930528317586
9.53128,0.553447,0.05806638772546814
10.7723,0.554407,0.0514659821950744
12.4938,0.994412,0.07959243784917319
13.0075,1.1024,0.08475110513165482
12.5754,0.905729,0.07202387200407144
13.8735,0.869926,0.06270414819620139
12.7392,0.786808,0.06176274805325294
12.5049,0.547422,0.043776599572967395
11.0188,1.04536,0.09487058481867354
10.356,0.773029,0.07464551950560061
10.0168,0.943767,0.09421841306604904
9.90871,1.23267,0.12440267199262063
10.8453,1.24183,0.11450397868200972
10.6253,1.01468,0.09549659774312255
10.7471,1.78629,0.16621135003861506
11.5952,1.22151,0.10534617772871534
12.2331,1.40715,0.1150280795546509
12.1488,0.866615,0.07133338272092718
11.7564,0.945427,0.08041807015753122
12.0767,1.26619,0.10484569460200219
13.1341,1.33869,0.10192476073731736
12.9291,1.81318,0.14024023327223087
12.6106,1.71306,0.13584286235389276
13.7102,0.84352,0.06152499598838821
12.355,1.42236,0.11512424119789559
11.7331,1.07228,0.09138931740119831
12.7652,1.01651,0.07963134145959327
12.4408,0.986501,0.07929562407562214
13.8966,0.852356,0.06133557848682412
13.2083,0.894846,0.06774876403473575
13.6517,1.10557,0.08098405326809115
11.8055,1.42974,0.1211079581550972
12.7521,0.741949,0.0581824954321249
11.4463,1.15075,0.10053467059224377
12.1984,0.85221,0.06986244097586569
11.3752,1.36678,0.1201543709121598
12.0056,1.09434,0.091152462184314
11.8077,1.13134,0.09581374865553834
12.2093,0.739135,0.0605386877216548
11.0699,0.831901,0.07514982068492036
11.8494,1.06144,0.0895775313517984
10.3145,1.10754,0.10737699355276552
12.8086,0.919904,0.07181924644379557
10.3082,1.05058,0.10191692050988535
10.8425,1.30357,0.12022780724002767
11.1372,1.38489,0.12434813058937615
11.9138,0.854298,0.07170659235508402
13.1886,0.968082,0.07340293890177882
11.1518,1.03143,0.09249000161408921
11.7875,0.915984,0.07770808059384943
10.3618,0.962785,0.09291677121735606
9.78927,0.970872,0.09917716029898041
10.2528,0.800171,0.07804414403870162
8.80575,0.742152,0.0842803849757261
10.4872,1.10755,0.10560969562895721
9.9555,0.852518,0.085632866254834
9.70622,1.12954,0.11637280012198363
9.60639,1.00979,0.10511649016956422
9.3048,1.14159,0.12268828991488265
9.50482,0.698353,0.07347356393913825
9.55623,0.798444,0.08355219579269231
9.06344,0.684039,0.0754723372141262
9.80886,0.487596,0.04970975220361999
10.5357,0.338986,0.03217498599998102
10.5033,0.373647,0.03557424809345634
10.6871,0.245844,0.02300380832966848
10.9116,0.292223,0.026780948715128854
11.5533,0.354477,0.030681883098335538
11.23,0.619307,0.055147551202137136
10.3382,0.395345,0.03824118318469366
10.2027,0.611866,0.05997098807178492
9.73644,0.669569,0.06876938593572188
10.1532,0.827849,0.08153577197336799
10.7257,0.554386,0.0516876287794736
9.64679,0.519958,0.05389958732386629
10.0598,0.655138,0.06512435634903278
11.0909,0.511587,0.04612673453011027
10.7046,0.481126,0.044945724268071675
10.3547,0.409123,0.03951085014534463
10.1652,0.470024,0.046238539330264034
10.1671,0.527975,0.05192975381377187
10.5129,0.605025,0.05755072339696944
10.7331,0.499338,0.04652318528663667
10.359,0.382223,0.036897673520610096
10.1003,0.701614,0.06946466936625643
10.348,0.874111,0.08447149207576342
11.033,0.600202,0.05440061633281973
11.5545,0.578046,0.0500277813838764
11.6362,0.397632,0.034171980543476387
11.1112,0.431121,0.03880057959536323
11.2151,0.379926,0.03387629178518248
10.4045,0.378231,0.036352635878706324
10.7198,0.476884,0.04448627772906211
10.9872,0.384066,0.03495576671035387
11.3442,0.368558,0.032488672625658924
11.2937,0.369662,0.032731699974321966
11.1398,0.480113,0.04309888866945547
10.4413,0.361891,0.034659573041671055
10.0695,0.323103,0.032087293311485174
10.0094,0.373091,0.03727406238136152
9.62202,0.32778,0.03406561200246934
9.55591,0.38354,0.04013641819565065
9.93435,0.295038,0.029698772441075664
10.6222,0.338366,0.03185460639038994
10.1849,0.269984,0.026508262231342474
9.60138,0.255301,0.026590031849588285
9.8506,0.329019,0.033400909589263596
10.1743,0.370331,0.0363986711616524
10.0346,0.251105,0.02502391724632771
10.2521,0.539578,0.05263097316647321
11.0794,0.333279,0.030080961062873442
11.5514,0.269952,0.023369634849455482
11.4018,0.295835,0.025946341805679805
10.964,0.364741,0.03326714702663261
11.0118,0.297863,0.027049437875733304
11.036,0.288638,0.026154222544400148
11.1094,0.298774,0.026893801645453397
10.8463,0.271706,0.02505057024054286
10.5244,0.269435,0.025600984379157005
10.6369,0.273841,0.025744436818998014
10.7155,0.294844,0.02751565489244552
10.9698,0.310895,0.02834099071997666
11.0961,0.250481,0.022573787186488947
11.1613,0.293129,0.02626298011880336
11.2181,0.29844,0.026603435519383854
10.8724,0.225705,0.020759445936499758
10.9019,0.412077,0.03779864060393143
10.3951,0.383142,0.03685794268453406
10.2707,0.266521,0.025949643159667794
10.3949,0.360263,0.03465766866444122
9.899,0.473538,0.047836953227598754
9.19136,0.81397,0.08855816767050796
9.3423,0.762017,0.08156631664579388
9.05483,0.695249,0.0767821151805169
8.05125,0.907392,0.11270200279459712
8.93948,0.632992,0.07080859289354638
9.18584,0.414101,0.04508036281929578
8.04573,0.566414,0.07039932983085437
8.20368,0.447971,0.0546061036022858
7.99422,0.744346,0.0931105223523996
7.70283,0.995609,0.12925236568897405
8.27683,0.495729,0.0598935824464197
8.17371,0.667304,0.08164028329852661
8.1872,0.667129,0.08148439026773499
7.58702,0.826494,0.10893526048435354
7.94704,0.557357,0.07013391149409087
7.94923,0.774298,0.09740540907735719
8.0602,0.783411,0.09719498275477034
8.19244,0.858776,0.10482542441568081
7.47235,0.725659,0.0971125549525919
8.16835,0.674021,0.08251617523734903
7.67283,0.894825,0.11662254995875054
7.73863,0.860017,0.11113297831786764
7.98954,0.578843,0.07245010351033977
7.46843,0.68375,0.09155203971919132
7.18185,1.05316,0.14664188196634573
7.73734,0.72378,0.09354377602638633
7.52871,1.0009,0.13294442208558968
8.02974,0.563885,0.07022456517894726
7.28523,0.659308,0.0904992704417019
7.47946,0.816631,0.10918314958566527
7.22114,0.929223,0.12868092849605464
6.65508,0.880823,0.1323534803488463
7.18629,0.953624,0.13270046157335705
6.87974,0.733618,0.10663455304996991
7.38754,0.710652,0.09619602736499565
